Case;VehCat;Year;TrafficScenario;Component;RoadCat;AmbientCondPattern;EFA_weighted;EFA_km_weighted;EFA_WTT_weighted;EFA_WTT_km_weighted;EFA_WTW_weighted;EFA_WTW_km_weighted
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2(total);Urban;TØ,3-4h,1-2km;44.79571915;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2(total);Urban;TØ,4-5h,1-2km;57.20258331;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2(total);Urban;TØ,5-6h,1-2km;69.91426086;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2(total);Urban;TØ,6-7h,1-2km;82.62594604;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2(total);Urban;TØ,7-8h,1-2km;95.3376236;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2(total);Urban;TØ,8-9h,1-2km;108.0493088;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2(total);Urban;TØ,9-10h,1-2km;120.7610016;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2(total);Urban;TØ,10-11h,1-2km;133.4726715;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2(total);Urban;TØ,11-12h,1-2km;146.1843567;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2(total);Urban;TØ,>12h,1-2km;152.6012726;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,0-1h,0-1km;0.006123221;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,1-2h,0-1km;0.009836711;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,2-3h,0-1km;0.01015486;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,3-4h,0-1km;0.01034849;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,4-5h,0-1km;0.010380833;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,5-6h,0-1km;0.010251272;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,6-7h,0-1km;0.010120805;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,7-8h,0-1km;0.009989426;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,8-9h,0-1km;0.009857128;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,9-10h,0-1km;0.009723907;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,10-11h,0-1km;0.009589754;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,11-12h,0-1km;0.00945466;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,>12h,0-1km;0.009386789;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,0-1h,1-2km;0.008983985;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,1-2h,1-2km;0.01742482;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,2-3h,1-2km;0.018885845;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,3-4h,1-2km;0.019174315;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,4-5h,1-2km;0.019210216;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,5-6h,1-2km;0.018993188;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,6-7h,1-2km;0.018775649;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,7-8h,1-2km;0.01855756;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,8-9h,1-2km;0.018338943;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,9-10h,1-2km;0.018119762;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,10-11h,1-2km;0.017900014;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,11-12h,1-2km;0.017679669;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NO2;Urban;TØ,>12h,1-2km;0.017569279;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,0-1h,0-1km;0.01499084;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,1-2h,0-1km;0.037598204;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,2-3h,0-1km;0.047620565;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,3-4h,0-1km;0.054436687;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,4-5h,0-1km;0.059328418;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,5-6h,0-1km;0.062300626;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,6-7h,0-1km;0.065272875;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,7-8h,0-1km;0.068245068;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,8-9h,0-1km;0.071217299;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,9-10h,0-1km;0.074189492;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,10-11h,0-1km;0.077161729;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,11-12h,0-1km;0.080133915;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,>12h,0-1km;0.081620038;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,0-1h,1-2km;0.015127067;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,1-2h,1-2km;0.038173016;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,2-3h,1-2km;0.048373476;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,3-4h,1-2km;0.055300955;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,4-5h,1-2km;0.060272776;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,5-6h,1-2km;0.063292317;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,6-7h,1-2km;0.066311851;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,7-8h,1-2km;0.069331355;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,8-9h,1-2km;0.072350889;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,9-10h,1-2km;0.075370394;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,10-11h,1-2km;0.078389935;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,11-12h,1-2km;0.081409454;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CH4;Urban;TØ,>12h,1-2km;0.082919233;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,0-1h,0-1km;0.265551716;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,1-2h,0-1km;0.661005795;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,2-3h,0-1km;0.835739076;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,3-4h,0-1km;0.955029309;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,4-5h,0-1km;1.040675759;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,5-6h,0-1km;1.092811346;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,6-7h,0-1km;1.144946694;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,7-8h,0-1km;1.197082281;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,8-9h,0-1km;1.249217868;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,9-10h,0-1km;1.301353097;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,10-11h,0-1km;1.353488445;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,11-12h,0-1km;1.405623913;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,>12h,0-1km;1.431691766;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,0-1h,1-2km;0.270253778;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,1-2h,1-2km;0.681474149;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,2-3h,1-2km;0.86272037;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,3-4h,1-2km;0.985974133;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,4-5h,1-2km;1.074455261;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,5-6h,1-2km;1.128282547;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,6-7h,1-2km;1.182110548;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,7-8h,1-2km;1.235938311;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,8-9h,1-2km;1.28976655;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,9-10h,1-2km;1.343593836;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,10-11h,1-2km;1.397421122;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,11-12h,1-2km;1.451249123;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,>12h,1-2km;1.478162885;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,0-1h,0-1km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,1-2h,0-1km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,2-3h,0-1km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,3-4h,0-1km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,4-5h,0-1km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,5-6h,0-1km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,6-7h,0-1km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,7-8h,0-1km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,8-9h,0-1km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,9-10h,0-1km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,10-11h,0-1km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,11-12h,0-1km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,>12h,0-1km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,0-1h,1-2km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,1-2h,1-2km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,2-3h,1-2km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,3-4h,1-2km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,4-5h,1-2km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,5-6h,1-2km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,6-7h,1-2km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,7-8h,1-2km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,8-9h,1-2km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,9-10h,1-2km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,10-11h,1-2km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,11-12h,1-2km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,>12h,1-2km;0;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,0-1h,0-1km;2.45E-05;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,1-2h,0-1km;4.75E-05;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,2-3h,0-1km;7.09E-05;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,3-4h,0-1km;9.69E-05;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,4-5h,0-1km;0.000123189;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,5-6h,0-1km;0.000150564;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,6-7h,0-1km;0.00017794;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,7-8h,0-1km;0.000205315;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,8-9h,0-1km;0.00023269;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,9-10h,0-1km;0.000260066;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,10-11h,0-1km;0.000287441;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,11-12h,0-1km;0.000314816;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,>12h,0-1km;0.000328635;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,0-1h,1-2km;3.88E-05;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,1-2h,1-2km;0.000100596;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,2-3h,1-2km;0.000157783;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,3-4h,1-2km;0.000217776;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,4-5h,1-2km;0.000278068;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,5-6h,1-2km;0.000339861;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,6-7h,1-2km;0.000401654;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,7-8h,1-2km;0.000463447;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,8-9h,1-2km;0.00052524;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,9-10h,1-2km;0.000587033;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,10-11h,1-2km;0.000648826;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,11-12h,1-2km;0.000710619;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,>12h,1-2km;0.000741813;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,0-1h,0-1km;0.018397009;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,1-2h,0-1km;0.046353839;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,2-3h,0-1km;0.058770068;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,3-4h,0-1km;0.067195602;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,4-5h,0-1km;0.073240884;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,5-6h,0-1km;0.076910101;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,6-7h,0-1km;0.080579273;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,7-8h,0-1km;0.084248453;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,8-9h,0-1km;0.087917671;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,9-10h,0-1km;0.091586865;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,10-11h,0-1km;0.095256075;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,11-12h,0-1km;0.09892527;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,>12h,0-1km;0.100759864;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,0-1h,1-2km;0.01845921;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,1-2h,1-2km;0.046619441;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,2-3h,1-2km;0.059120387;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,3-4h,1-2km;0.067600563;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,4-5h,1-2km;0.073685616;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,5-6h,1-2km;0.077377088;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,6-7h,1-2km;0.081068553;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,7-8h,1-2km;0.08476004;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,8-9h,1-2km;0.088451535;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,9-10h,1-2km;0.092143022;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,10-11h,1-2km;0.095834456;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,11-12h,1-2km;0.099525966;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;Benzene;Urban;TØ,>12h,1-2km;0.101371691;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,0-1h,0-1km;0.000590066;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,1-2h,0-1km;0.001017269;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,2-3h,0-1km;0.001123909;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,3-4h,0-1km;0.00126467;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,4-5h,0-1km;0.001381637;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,5-6h,0-1km;0.001480618;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,6-7h,0-1km;0.00158373;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,7-8h,0-1km;0.001691235;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,8-9h,0-1km;0.001803415;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,9-10h,0-1km;0.001920577;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,10-11h,0-1km;0.002043054;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,11-12h,0-1km;0.002171212;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,>12h,0-1km;0.002237347;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,0-1h,1-2km;0.001153914;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,1-2h,1-2km;0.002360891;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,2-3h,1-2km;0.002732825;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,3-4h,1-2km;0.003088981;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,4-5h,1-2km;0.003372615;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,5-6h,1-2km;0.00359367;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,6-7h,1-2km;0.003820826;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,7-8h,1-2km;0.004054214;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,8-9h,1-2km;0.004293947;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,9-10h,1-2km;0.004540117;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,10-11h,1-2km;0.004792784;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,11-12h,1-2km;0.005051963;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;TØ,>12h,1-2km;0.005183788;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,0-1h,0-1km;0.000289713;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,1-2h,0-1km;0.000478693;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,2-3h,0-1km;0.000525294;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,3-4h,0-1km;0.000590683;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,4-5h,0-1km;0.000645374;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,5-6h,0-1km;0.0006922;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,6-7h,0-1km;0.000741071;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,7-8h,0-1km;0.000792123;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,8-9h,0-1km;0.000845504;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,9-10h,0-1km;0.000901376;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,10-11h,0-1km;0.000959919;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,11-12h,0-1km;0.001021326;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,>12h,0-1km;0.00105307;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,0-1h,1-2km;0.000671438;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,1-2h,1-2km;0.001243706;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,2-3h,1-2km;0.001397992;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,3-4h,1-2km;0.001575749;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,4-5h,1-2km;0.001721092;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,5-6h,1-2km;0.001840441;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,6-7h,1-2km;0.001964171;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,7-8h,1-2km;0.002092511;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,8-9h,1-2km;0.0022257;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,9-10h,1-2km;0.002363996;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,10-11h,1-2km;0.002507668;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,11-12h,1-2km;0.002657004;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;BC (exhaust);Urban;TØ,>12h,1-2km;0.002733698;;;;;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,0-1h,0-1km;5.109712601;;1.121991634;;6.231704235;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,1-2h,0-1km;10.13629627;;2.177889347;;12.3141861;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,2-3h,0-1km;14.93011284;;3.253671885;;18.18378448;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,3-4h,0-1km;20.14479637;;4.448170185;;24.59296608;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,4-5h,0-1km;25.36070251;;5.654352188;;31.0150547;
2020ColdAverage[4.1];pass. car;2020;REF D HB41;CO2e;Urban;TØ,5-6h,0-1km;30.74111176;;6.910874367;;37.65198517;
