Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;V_weighted;EFA_weighted;AmbientCondPattern;EFA_WTT_weighted;EFA_WTW_weighted
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go;+/-6%;12.48793888;0.044999994;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go;-6%;12.48871803;0.044999994;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go;-4%;12.48871803;0.044999994;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go;-2%;12.48871803;0.044999994;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go;+2%;12.48870087;0.044999994;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go;+4%;12.48547554;0.044999994;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go;+6%;12.48715973;0.044999994;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;0%;5.839771271;0.044999994;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;+/-2%;5.838320255;0.044999994;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;+/-4%;5.839328766;0.044999994;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;+/-6%;5.839369297;0.044999994;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;-6%;5.839882851;0.044999994;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;-4%;5.83987093;0.044999994;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;-2%;5.839808464;0.044999994;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;+2%;5.836833;0.044999994;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;+4%;5.838788986;0.044999994;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM (non-exhaust);Urban;URB/Local/50/St+Go2;+6%;5.838853836;0.044999994;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;0%;79.04334259;0.00022951;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;+/-2%;79.04331207;0.000271268;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;+/-4%;79.04321289;0.000407174;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;+/-6%;79.04324341;0.000633621;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;-6%;79.04334259;7.10892E-05;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;-4%;79.04334259;8.40852E-05;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;-2%;79.04334259;0.000129188;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;+2%;79.04328156;0.000413347;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;+4%;79.04309082;0.000730263;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;+6%;79.04311371;0.001196152;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;0%;15.47643852;0.000995737;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;+/-2%;15.4724884;0.00102337;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;+/-4%;15.46883678;0.001089178;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;+/-6%;15.45297337;0.001168645;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;-6%;15.48051739;0.000649925;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;-4%;15.48048592;0.00074482;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;-2%;15.47820568;0.00086702;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;+2%;15.46677399;0.00117972;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;+4%;15.45718384;0.001433535;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go;+6%;15.42543221;0.001687366;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;0%;6.128380299;0.001926883;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;+/-2%;6.1273489;0.001963843;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;+/-4%;6.124416351;0.001974099;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;+/-6%;6.124890327;0.002020499;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;-6%;6.125377178;0.001644756;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;-4%;6.128029346;0.001728742;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;-2%;6.127646923;0.00183485;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;+2%;6.127052784;0.002092836;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;+4%;6.120803833;0.002219456;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Rural;RUR/Trunk/80/St+Go2;+6%;6.124405384;0.002396242;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;0%;41.66275787;0.000317855;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;+/-2%;41.66275787;0.000331212;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;+/-4%;41.66275787;0.000388377;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;+/-6%;41.66162491;0.00048791;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;-6%;41.66275787;0.000148134;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;-4%;41.66275787;0.000177956;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;-2%;41.66275787;0.000231713;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;+2%;41.66275787;0.000430711;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;+4%;41.66275787;0.000598797;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/Freeflow;+6%;41.66048813;0.000827686;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;0%;12.48863316;0.000944885;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;+/-2%;12.48870945;0.000954845;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;+/-4%;12.48709679;0.001006913;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;+/-6%;12.48793888;0.001074454;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;-6%;12.48871803;0.000713554;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;-4%;12.48871803;0.000775291;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;-2%;12.48871803;0.000845196;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;+2%;12.48870087;0.001064493;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;+4%;12.48547554;0.001238536;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go;+6%;12.48715973;0.001435354;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;0%;5.839771271;0.001725703;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;+/-2%;5.838320255;0.001751521;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;+/-4%;5.839328766;0.00180424;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;+/-6%;5.839369297;0.001835312;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;-6%;5.839882851;0.001554483;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;-4%;5.83987093;0.001609867;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;-2%;5.839808464;0.001670981;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;+2%;5.836833;0.001832061;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;+4%;5.838788986;0.001998613;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;Benzene;Urban;URB/Local/50/St+Go2;+6%;5.838853836;0.002116142;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;0%;79.04334259;0.002212082;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;+/-2%;79.04331207;0.002355713;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;+/-4%;79.04321289;0.002784067;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;+/-6%;79.04324341;0.003445194;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;-6%;79.04334259;0.000971403;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;-4%;79.04334259;0.0011216;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;-2%;79.04334259;0.001534945;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;+2%;79.04328156;0.00317648;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;+4%;79.04309082;0.004446534;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/Freeflow;+6%;79.04311371;0.005918987;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;0%;15.47643852;0.004919721;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;+/-2%;15.4724884;0.005070788;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;+/-4%;15.46883678;0.005369526;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;+/-6%;15.45297337;0.006129978;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;-6%;15.48051739;0.003257784;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;-4%;15.48048592;0.003629417;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;-2%;15.47820568;0.004198469;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;+2%;15.46677399;0.005943111;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;+4%;15.45718384;0.007109633;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go;+6%;15.42543221;0.009002172;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;0%;6.128380299;0.008970035;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;+/-2%;6.1273489;0.008958289;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;+/-4%;6.124416351;0.009224014;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;+/-6%;6.124890327;0.009481507;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;-6%;6.125377178;0.007347886;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;-4%;6.128029346;0.007772332;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;-2%;6.127646923;0.008224605;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;+2%;6.127052784;0.009691968;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;+4%;6.120803833;0.0106757;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Rural;RUR/Trunk/80/St+Go2;+6%;6.124405384;0.011615128;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;0%;41.66275787;0.002823106;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;+/-2%;41.66275787;0.002872864;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;+/-4%;41.66275787;0.00305747;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;+/-6%;41.66162491;0.003336358;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;-6%;41.66275787;0.001653985;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;-4%;41.66275787;0.001874306;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;-2%;41.66275787;0.002251556;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;+2%;41.66275787;0.003494174;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;+4%;41.66275787;0.004240633;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/Freeflow;+6%;41.66048813;0.00501873;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;0%;12.48863316;0.005200097;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;+/-2%;12.48870945;0.005230729;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;+/-4%;12.48709679;0.005362137;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;+/-6%;12.48793888;0.005608299;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;-6%;12.48871803;0.004049799;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;-4%;12.48871803;0.004338864;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;-2%;12.48871803;0.004721954;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;+2%;12.48870087;0.005739508;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;+4%;12.48547554;0.00638541;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go;+6%;12.48715973;0.0071668;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;0%;5.839771271;0.008105308;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;+/-2%;5.838320255;0.008073921;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;+/-4%;5.839328766;0.008220837;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;+/-6%;5.839369297;0.008438217;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;-6%;5.839882851;0.006940253;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;-4%;5.83987093;0.007313492;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;-2%;5.839808464;0.007631677;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;+2%;5.836833;0.008516167;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;+4%;5.838788986;0.009128183;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;PM2.5;Urban;URB/Local/50/St+Go2;+6%;5.838853836;0.009936186;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;0%;79.04334259;0.001314051;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;+/-2%;79.04331207;0.001374817;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;+/-4%;79.04321289;0.001562056;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;+/-6%;79.04324341;0.001830154;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;-6%;79.04334259;0.000496425;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;-4%;79.04334259;0.000596663;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;-2%;79.04334259;0.000883124;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;+2%;79.04328156;0.001866511;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;+4%;79.04309082;0.00252745;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/Freeflow;+6%;79.04311371;0.003163884;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go;0%;15.47643852;0.002646777;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go;+/-2%;15.4724884;0.002699409;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go;+/-4%;15.46883678;0.002788891;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go;+/-6%;15.45297337;0.003040042;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go;-6%;15.48051739;0.001764787;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go;-4%;15.48048592;0.00197988;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go;-2%;15.47820568;0.002284013;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go;+2%;15.46677399;0.003114804;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go;+4%;15.45718384;0.003597904;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go;+6%;15.42543221;0.004315298;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go2;0%;6.128380299;0.004758554;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go2;+/-2%;6.1273489;0.004758417;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go2;+/-4%;6.124416351;0.004840542;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go2;+/-6%;6.124890327;0.004927353;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go2;-6%;6.125377178;0.00390158;ØGermany;NA;NA
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (exhaust);Rural;RUR/Trunk/80/St+Go2;-4%;6.128029346;0.004166837;ØGermany;NA;NA
