Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;IDSubsegment;Subsegment;Technology;SizeClasse;EmConcept;KM;%OfSubsegment;%OfEmConcept;V;V_0%;V_100%;EFA;EFA_0%;EFA_100%;V_weighted;V_weighted_0%;V_weighted_100%;EFA_weighted;EFA_weighted_0%;EFA_weighted_100%;AmbientCondPattern;EFA_WTT;EFA_WTT_0%;EFA_WTT_100%;EFA_WTW;EFA_WTW_0%;EFA_WTW_100%
HGV_detailed[4.1];HGV;2020;REF D HB41;PM2.5;MW;RUR/MW/130/Freeflow;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.024294695;;86.30230713;86.30230713;86.30230713;0.003248817;0.003251851;0.003231849;86.29055786;86.30230713;86.26737976;0.018360453;0.01813573;0.018423948;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM2.5;MW;RUR/MW/130/St+Go;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.024294695;;17.75388718;17.76120567;17.75933456;0.008684171;0.00883226;0.008764208;17.57118225;17.73347473;17.43442726;0.04957838;0.045490943;0.051531594;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM2.5;Urban;URB/Distr/30/Freeflow;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.089462757;;27.41651535;27.41651535;27.41651535;0.006619827;0.006332384;0.006896153;27.4162674;27.41648865;27.41589928;0.036786627;0.03375002;0.039764453;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM2.5;Urban;URB/Distr/30/St+Go;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.089462757;;9.494311333;9.494311333;9.494311333;0.015087547;0.014511525;0.01575179;9.478362083;9.49412632;9.454304695;0.082460031;0.077009499;0.087160908;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;BC (exhaust);MW;RUR/MW/130/Freeflow;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.024294695;;86.30230713;86.30230713;86.30230713;0.000487323;0.000487778;0.000484777;86.29055786;86.30230713;86.26737976;0.007942456;0.007543988;0.008318707;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;BC (exhaust);MW;RUR/MW/130/St+Go;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.024294695;;17.75388718;17.76120567;17.75933456;0.001302626;0.001324839;0.001314631;17.57118225;17.73347473;17.43442726;0.019547483;0.017723918;0.021050751;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;URB/Distr/30/Freeflow;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.089462757;;27.41651535;27.41651535;27.41651535;0.000992974;0.000949858;0.001034423;27.4162674;27.41648865;27.41589928;0.017945483;0.016813835;0.019052919;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;BC (exhaust);Urban;URB/Distr/30/St+Go;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.089462757;;9.494311333;9.494311333;9.494311333;0.002263132;0.002176729;0.002362769;9.478362083;9.49412632;9.454304695;0.038408712;0.035693787;0.041008666;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM2.5 (non-exhaust);MW;RUR/MW/130/Freeflow;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.024294695;;86.30230713;86.30230713;86.30230713;0.044;0.044;0.044;86.29055786;86.30230713;86.26737976;0.044000003;0.044;0.044;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM2.5 (non-exhaust);MW;RUR/MW/130/St+Go;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.024294695;;17.75388718;17.76120567;17.75933456;0.068000004;0.068000004;0.068000004;17.57118225;17.73347473;17.43442726;0.067999996;0.068000004;0.068000004;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM2.5 (non-exhaust);Urban;URB/Distr/30/Freeflow;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.089462757;;27.41651535;27.41651535;27.41651535;0.068000004;0.068000004;0.068000004;27.4162674;27.41648865;27.41589928;0.068000019;0.068000004;0.068000004;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM2.5 (non-exhaust);Urban;URB/Distr/30/St+Go;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.089462757;;9.494311333;9.494311333;9.494311333;0.068000004;0.068000004;0.068000004;9.478362083;9.49412632;9.454304695;0.068000019;0.068000004;0.068000004;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;BC (non-exhaust);MW;RUR/MW/130/Freeflow;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.024294695;;86.30230713;86.30230713;86.30230713;0.0044;0.0044;0.0044;86.29055786;86.30230713;86.26737976;0.0044;0.0044;0.0044;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;BC (non-exhaust);MW;RUR/MW/130/St+Go;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.024294695;;17.75388718;17.76120567;17.75933456;0.0068;0.0068;0.0068;17.57118225;17.73347473;17.43442726;0.006800001;0.0068;0.0068;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;BC (non-exhaust);Urban;URB/Distr/30/Freeflow;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.089462757;;27.41651535;27.41651535;27.41651535;0.0068;0.0068;0.0068;27.4162674;27.41648865;27.41589928;0.006800001;0.0068;0.0068;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;BC (non-exhaust);Urban;URB/Distr/30/St+Go;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.089462757;;9.494311333;9.494311333;9.494311333;0.0068;0.0068;0.0068;9.478362083;9.49412632;9.454304695;0.006800001;0.0068;0.0068;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CO2e;MW;RUR/MW/130/Freeflow;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.024294695;;86.30230713;86.30230713;86.30230713;426.5985107;406.1690369;446.9985657;86.29055786;86.30230713;86.26737976;644.1186523;549.2877197;739.2587891;;101.3199615;96.41643524;106.2164383;527.918457;502.5854797;553.2150269
HGV_detailed[4.1];HGV;2020;REF D HB41;CO2e;MW;RUR/MW/130/St+Go;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.024294695;;17.75388718;17.76120567;17.75933456;525.4637451;468.368866;582.6647339;17.57118225;17.73347473;17.43442726;1626.81543;1152.253784;2083.535645;;124.7979355;111.0939178;138.5274353;650.2616577;579.4627686;721.1921387
HGV_detailed[4.1];HGV;2020;REF D HB41;CO2e;Urban;URB/Distr/30/Freeflow;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.089462757;;27.41651535;27.41651535;27.41651535;254.4242859;232.1463165;277.1944275;27.4162674;27.41648865;27.41589928;571.9152832;459.5628967;686.7345581;;59.70717621;54.35997009;65.17251587;314.1314697;286.5062866;342.3669434
HGV_detailed[4.1];HGV;2020;REF D HB41;CO2e;Urban;URB/Distr/30/St+Go;0%;1423160;RT <=7.5t Euro-VI;diesel;RT ≤7,5t;HGV D Euro-VI;242272.5781;0.089462757;;9.494311333;9.494311333;9.494311333;558.0670776;515.8427124;601.2710571;9.478362083;9.49412632;9.454304695;1386.877441;1096.918213;1680.31665;;132.6218262;122.4870529;142.991745;690.6889038;638.3297729;744.2628174
HGV_detailed[4.1];HGV;2020;REF D HB41;HC;MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;0.808602273;0.898891032;0.731437922;86.29055786;86.30230713;86.26737976;0.024028987;0.022754723;0.025280815;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;HC;MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;1.846971869;1.848756194;1.857633948;17.57118225;17.73347473;17.43442726;0.081615463;0.071701698;0.091524474;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;HC;Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;1.552656412;1.596191406;1.506080747;27.4162674;27.41648865;27.41589928;0.068231113;0.06695538;0.069547683;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;HC;Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;3.344379902;3.417559624;3.269027948;9.478362083;9.49412632;9.454304695;0.148005322;0.14364019;0.153055429;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CO;MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;1.944920421;2.221409321;1.746987462;86.29055786;86.30230713;86.26737976;0.374292731;0.33953619;0.408089221;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CO;MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;7.035974026;6.214137554;7.823884487;17.57118225;17.73347473;17.43442726;0.951679826;0.868107378;1.043518901;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CO;Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;4.345041275;4.517215729;4.138848782;27.4162674;27.41648865;27.41589928;0.703257501;0.636680961;0.767513514;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CO;Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;11.38609028;10.52511024;12.26098251;9.478362083;9.49412632;9.454304695;1.671624184;1.48219955;1.857812285;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;NOx;MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;13.67551804;11.43693638;15.77204704;86.29055786;86.30230713;86.26737976;0.811657786;0.774200261;0.877374589;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;NOx;MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;31.64620781;22.80333328;39.96075821;17.57118225;17.73347473;17.43442726;5.138138294;4.797820091;5.263337135;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;NOx;Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;14.1653347;11.54381847;16.88871384;27.4162674;27.41648865;27.41589928;2.785682917;2.791629553;2.776877165;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;NOx;Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;32.32097626;25.31703758;39.34393311;9.478362083;9.49412632;9.454304695;8.976453781;7.965775013;9.602822304;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;FC;MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;311.0632019;270.9294739;349.579071;86.29055786;86.30230713;86.26737976;216.0036316;183.5490265;248.5640869;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;FC;MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;737.7114258;543.963562;918.5474243;17.57118225;17.73347473;17.43442726;551.3656006;388.9541626;707.6711426;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;FC;Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;312.5693054;253.4512024;373.2128601;27.4162674;27.41648865;27.41589928;190.9174194;152.4669952;230.2121124;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;FC;Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;788.7307739;636.0343018;943.6070557;9.478362083;9.49412632;9.454304695;470.2059631;370.9734802;570.6293335;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;FC_MJ;MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;13.23122978;11.52412033;14.86952209;86.29055786;86.30230713;86.26737976;9.190578461;7.809783936;10.57587147;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;FC_MJ;MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;31.37892532;23.13776398;39.07087708;17.57118225;17.73347473;17.43442726;23.45661545;16.54728508;30.10620689;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;13.29529285;10.78067398;15.87479591;27.4162674;27.41648865;27.41589928;8.123639107;6.487525463;9.795670509;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;FC_MJ;Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;33.54905701;27.054039;40.13679886;9.478362083;9.49412632;9.454304695;20.0055809;15.78341484;24.27839851;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM;MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;0.430469543;0.443021297;0.426121384;86.29055786;86.30230713;86.26737976;0.018360453;0.01813573;0.018423948;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM;MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;1.398863554;1.197027326;1.588004231;17.57118225;17.73347473;17.43442726;0.04957838;0.045490943;0.051531594;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM;Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;0.76265794;0.761938334;0.763969183;27.4162674;27.41648865;27.41589928;0.036786627;0.03375002;0.039764453;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PM;Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;2.057065487;1.891726017;2.22734499;9.478362083;9.49412632;9.454304695;0.082460031;0.077009499;0.087160908;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PN;MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;1.9842E+14;2.0891E+14;1.90056E+14;86.29055786;86.30230713;86.26737976;9.62753E+12;9.07568E+12;1.01767E+13;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PN;MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;3.21984E+14;3.14409E+14;3.30846E+14;17.57118225;17.73347473;17.43442726;2.0749E+13;1.89141E+13;2.25884E+13;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PN;Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;2.44757E+14;2.36665E+14;2.52401E+14;27.4162674;27.41648865;27.41589928;2.01475E+13;1.9149E+13;2.1183E+13;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;PN;Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;5.16657E+14;4.9831E+14;5.36337E+14;9.478362083;9.49412632;9.454304695;3.97842E+13;3.75789E+13;4.19935E+13;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CO2(rep);MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;909.1459351;791.8468018;1021.716431;86.29055786;86.30230713;86.26737976;631.147644;536.3186035;726.2860107;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CO2(rep);MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;2156.112549;1589.844971;2684.642822;17.57118225;17.73347473;17.43442726;1611.047241;1136.497192;2067.756836;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;913.5477905;740.7630005;1090.790894;27.4162674;27.41648865;27.41589928;557.8525391;445.5020142;672.6698608;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CO2(rep);Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;2305.227051;1858.94043;2757.884766;9.478362083;9.49412632;9.454304695;1373.924438;1083.970825;1667.358032;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;970.0365601;844.8812256;1090.146484;86.29055786;86.30230713;86.26737976;673.5550537;572.3535767;775.086853;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CO2(total);MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;2300.519531;1696.325806;2864.448486;17.57118225;17.73347473;17.43442726;1719.299561;1212.859619;2206.699219;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;974.7332153;790.3760986;1163.847412;27.4162674;27.41648865;27.41589928;595.3311768;475.4325256;717.8623657;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;2459.621094;1983.444092;2942.595947;9.478362083;9.49412632;9.454304695;1466.227539;1156.794312;1779.374512;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;NO2;MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;0.957286239;0.800585568;1.104043245;86.29055786;86.30230713;86.26737976;0.153439611;0.14406836;0.169024989;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;NO2;MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;2.215234518;1.596233368;2.797253132;17.57118225;17.73347473;17.43442726;1.138963103;1.048052073;1.170190811;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;0.991573453;0.808067322;1.182209969;27.4162674;27.41648865;27.41589928;0.493456364;0.516513646;0.473281801;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;2.262468338;1.772192597;2.754075289;9.478362083;9.49412632;9.454304695;1.804301858;1.590749264;1.920470715;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CH4;MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;0.019406455;0.021573385;0.01755451;86.29055786;86.30230713;86.26737976;0.000834766;0.000761495;0.000907573;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CH4;MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;0.044327326;0.044370148;0.044583216;17.57118225;17.73347473;17.43442726;0.0026153;0.002165765;0.003055661;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;0.037263755;0.038308594;0.036145937;27.4162674;27.41648865;27.41589928;0.001819003;0.001743714;0.001895675;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;0.08026512;0.08202143;0.07845667;9.478362083;9.49412632;9.454304695;0.003994954;0.003779283;0.004227628;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;NMHC;MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;0.789195836;0.877317667;0.7138834;86.29055786;86.30230713;86.26737976;0.023194224;0.021993229;0.024373243;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;NMHC;MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;1.80264461;1.80438602;1.813050747;17.57118225;17.73347473;17.43442726;0.079000168;0.069535933;0.08846882;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;NMHC;Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;1.515392661;1.557882786;1.469934821;27.4162674;27.41648865;27.41589928;0.066412076;0.065211661;0.067652009;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;NMHC;Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;3.264114857;3.335538149;3.190571308;9.478362083;9.49412632;9.454304695;0.14401044;0.139860913;0.148827806;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;Pb;MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;0;0;0;86.29055786;86.30230713;86.26737976;0;0;0;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;Pb;MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;0;0;0;17.57118225;17.73347473;17.43442726;0;0;0;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;Pb;Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;0;0;0;27.4162674;27.41648865;27.41589928;0;0;0;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;Pb;Urban;URB/Distr/30/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;9.455792427;9.493950844;9.41625309;0;0;0;9.478362083;9.49412632;9.454304695;0;0;0;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;SO2;MW;RUR/MW/130/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;85.74628448;86.30230713;84.74602509;0.004977012;0.004334871;0.005593265;86.29055786;86.30230713;86.26737976;0.003452801;0.002934037;0.003973256;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;SO2;MW;RUR/MW/130/St+Go;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;2.40555E-05;;17.43502998;17.76685905;17.07014656;0.011803383;0.008703417;0.014696759;17.57118225;17.73347473;17.43442726;0.008813442;0.006217401;0.011311886;;;;;;;
HGV_detailed[4.1];HGV;2020;REF D HB41;SO2;Urban;URB/Distr/30/Freeflow;0%;1423808;RT >32t 80ties;diesel;RT >32t;HGV D Euro-0;970114.1875;9.1548E-05;;27.4156723;27.41651535;27.41412354;0.005001109;0.004055219;0.005971406;27.4162674;27.41648865;27.41589928;0.003051898;0.00243725;0.003680039;;;;;;;
